InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,CustomerName,CustomerEmail
INV000578,HOM9108,Lamp,3,2024-11-28 09:14:51,44.71,C0060,Portugal,Home & Garden,Stephanie Gilbert,richard04@example.com
INV000579,CLO6727,Jeans,6,2023-12-30 12:15:43,21.17,C0015,Canada,Clothing,Rebecca Henderson,cruzcaitlin@example.com
INV000579,SPO4479,Basketball,-38,2025-04-09 13:22:43,99.8,C0035,Poland,Sports,Lauren Daniels,brian97@example.net
INV000580,CLO2545,Shorts,22,2024-01-07 12:50:52,3.57,C0010,Germany,Clothing,Joel Nelson,gabriellecameron@example.org
INV000581,ELE3519,Camera,2,2024-04-25 17:47:57,9.03,C0076,France,Electronics,Rebecca Ramsey,ncalhoun@example.net
INV000582,SPO6397,Football,3,2024-12-29 14:10:08,65.96,C0035,Poland,Sports,Lauren Daniels,brian97@example.net
INV000582,SPO4463,Yoga Mat,4,2023-10-29 09:26:50,80.35,C0094,USA,Sports,Kara Schmidt,jbarajas@example.com
INV000582,SPO2516,Helmet,26,2024-07-25 10:06:17,26.26,C0071,Switzerland,Sports,Chris Reyes,jasminebrown@example.com
INV000583,CLO7365,Dress,50,2025-06-05 02:46:34,40.84,C0003,Portugal,Clothing,Cristian Santos,lrobinson@example.com
INV000584,HOM6080,Mirror,44,2024-11-15 10:39:42,60.75,C0039,EIRE,Home & Garden,Michael Evans,sarah10@example.com
INV000585,HOM7358,Clock,31,2024-12-18 04:40:37,27.58,C0026,Portugal,Home & Garden,Shannon Jones,joshuawashington@example.net
INV000586,SPO8112,Yoga Mat,-41,2024-03-13 17:12:41,43.18,C0048,Australia,Sports,Rebecca Valencia,jason31@example.com
INV000587,CLO9638,Shorts,41,2024-08-16 05:14:10,65.08,C0029,Italy,Clothing,Victoria Garcia,zchandler@example.org
INV000588,BOO3093,Cookbook,44,2025-02-20 05:43:13,90.39,C0062,Netherlands,Books,Steven Flynn,donnacampbell@example.net
INV000589,SPO1738,Tennis Racket,33,2025-03-30 09:07:34,11.66,C0007,EIRE,Sports,Shannon Ray,williamsjeremy@example.com
INV000590,BOO5175,Magazine,38,2024-10-12 08:48:24,9.1,C0073,Italy,Books,Alicia Gilmore,wwoods@example.com
INV000591,CLO1741,Sweater,6,2023-09-09 17:57:59,42.21,C0023,Netherlands,Clothing,Lisa Brandt,jenniferross@example.net
INV000591,HOM5342,Curtains,22,2023-11-07 05:16:15,96.71,C0097,EIRE,Home & Garden,Paige Carlson,wallkenneth@example.com
INV000592,SPO2742,Running Shoes,-28,2025-07-28 07:29:14,53.9,C0096,Germany,Sports,Tiffany Vaughn,javierwashington@example.net
INV000593,HOM8974,Mirror,20,2023-08-03 23:52:16,62.23,C0062,Netherlands,Home & Garden,Steven Flynn,donnacampbell@example.net
INV000594,HOM2435,Picture Frame,9,2024-01-24 08:47:43,14.38,C0089,Austria,Home & Garden,Samuel Rivas,ramirezshannon@example.com
INV000595,ELE8882,Headphones,42,2023-03-23 01:24:14,15.37,C0025,Italy,Electronics,Crystal Robinson,zimmermanbrian@example.org
INV000595,CLO5930,Jeans,50,2025-01-16 13:43:05,46.88,C0069,Italy,Clothing,Paul Larsen,katie87@example.net
INV000596,HOM8724,Clock,2,2024-07-30 15:47:25,86.12,C0020,Japan,Home & Garden,Linda Burns,hickmannatasha@example.com
INV000597,ELE1129,Camera,7,2025-05-11 10:46:38,63.41,C0051,EIRE,Electronics,Sharon Cochran,erik16@example.org
INV000597,SPO5764,Basketball,3,2023-06-09 08:49:20,49.26,C0095,France,Sports,Jesse Parker,davidlee@example.org
INV000598,HOM1994,Plant Pot,34,2025-03-12 10:29:45,2.88,C0087,Portugal,Home & Garden,Madison Poole,ryangross@example.net
INV000599,HOM2915,Clock,32,2023-07-13 16:19:27,62.65,C0083,Spain,Home & Garden,Alexander Collins,tsanders@example.org
INV000600,BOO8688,Biography,23,2024-03-18 19:55:10,44.37,C0021,Portugal,Books,David Bradley,millertodd@example.org
INV000601,HOM5806,Cushion,47,2023-05-11 07:05:28,71.43,C0078,Italy,Home & Garden,David Murphy,wmurphy@example.com
INV000602,BOO3654,Dictionary,40,2023-09-07 00:52:37,21.51,C0095,France,Books,Jesse Parker,davidlee@example.org
INV000603,CLO9063,Dress,7,2024-02-28 18:23:48,79.55,C0023,Netherlands,Clothing,Lisa Brandt,jenniferross@example.net
INV000604,ELE6878,Laptop,17,2024-11-28 23:50:04,36.35,C0072,Germany,Electronics,John Brown,xprice@example.net
INV000604,ELE8055,Camera,8,2025-03-08 11:10:38,62.14,C0005,Switzerland,Electronics,Gabrielle Davis,howardmaurice@example.com
INV000605,BOO5382,Fiction Book,10,2023-08-17 21:33:21,85.49,C0044,Belgium,Books,Michelle Harris,william40@example.org
INV000606,HOM2817,Clock,7,2024-11-10 14:09:33,78.38,C0007,EIRE,Home & Garden,Shannon Ray,williamsjeremy@example.com
INV000607,ELE2727,Keyboard,11,2023-05-23 11:19:46,63.36,C0072,Germany,Electronics,John Brown,xprice@example.net
INV000608,HOM9165,Rug,47,2023-12-11 22:10:36,87.18,C0038,Japan,Home & Garden,Kevin Mills,james53@example.com
INV000608,CLO7811,Shorts,50,2024-12-01 19:16:13,77.13,C0016,United Kingdom,Clothing,Tricia Valencia,frazierdanny@example.net
INV000609,CLO5358,Jeans,24,2024-06-27 01:28:34,71.8,C0065,Japan,Clothing,Michael Snyder,dylanwatts@example.org
INV000610,SPO4738,Helmet,9,2023-02-11 10:20:12,80.38,C0097,EIRE,Sports,Paige Carlson,wallkenneth@example.com
INV000611,BOO8251,Fiction Book,10,2024-10-06 12:28:40,77.25,C0067,Portugal,Books,Robert Contreras,stephanie79@example.net
INV000612,BOO3692,Journal,28,2023-03-24 17:33:38,7.09,C0044,Belgium,Books,Michelle Harris,william40@example.org
INV000613,ELE5845,Keyboard,27,2024-09-07 20:52:30,40.8,C0074,Austria,Electronics,Sarah Ashley,vmedina@example.net
INV000614,BOO1129,Magazine,18,2025-02-18 20:10:54,90.12,C0096,Germany,Books,Tiffany Vaughn,javierwashington@example.net
INV000615,CLO8244,Skirt,45,2024-08-03 22:17:41,35.18,C0083,Spain,Clothing,Alexander Collins,tsanders@example.org
INV000615,ELE9805,Laptop,22,2024-01-02 06:26:37,39.61,C0039,EIRE,Electronics,Michael Evans,sarah10@example.com
INV000616,BOO2520,Biography,33,2024-08-22 21:18:58,55.63,C0070,Germany,Books,Jeremiah Reeves,josephflores@example.net
INV000617,SPO5238,Basketball,16,2023-05-07 18:28:16,83.39,C0004,Switzerland,Sports,Abigail Shaffer,jpeterson@example.org
INV000618,ELE5255,Camera,41,2024-08-05 09:45:27,51.24,C0094,USA,Electronics,Kara Schmidt,jbarajas@example.com
INV000618,BOO1085,Encyclopedia,30,2023-12-15 19:24:42,34.56,C0058,Poland,Books,Lisa Alvarado,cortezkevin@example.com
INV000619,SPO4831,Basketball,23,2023-02-13 18:54:28,30.62,C0092,Spain,Sports,Jason Peters,hannahbrewer@example.com
INV000620,HOM5057,Rug,7,2024-05-10 01:25:59,33.46,C0018,Denmark,Home & Garden,Deborah Mason,williamrodriguez@example.net
INV000621,CLO7751,Sweater,6,2023-06-03 22:05:11,10.13,C0013,Belgium,Clothing,Kimberly Burgess,zhurst@example.com
INV000622,BOO7598,Atlas,38,2024-06-04 20:31:49,56.34,C0010,Germany,Books,Joel Nelson,gabriellecameron@example.org
INV000623,HOM9020,Clock,47,2023-08-15 21:06:46,97.35,C0082,Japan,Home & Garden,Jacob Obrien,stricklandfrank@example.com
INV000624,HOM9408,Cushion,34,2023-08-02 18:05:04,12.69,C0092,Spain,Home & Garden,Jason Peters,hannahbrewer@example.com
INV000624,BOO7694,Technical Manual,8,2023-03-01 12:02:47,12.97,C0072,Germany,Books,John Brown,xprice@example.net
INV000625,BOO5968,Magazine,19,2024-03-21 15:38:20,49.11,C0048,Australia,Books,Rebecca Valencia,jason31@example.com
INV000626,BOO4532,Textbook,12,2025-01-03 22:23:47,82.09,C0007,EIRE,Books,Shannon Ray,williamsjeremy@example.com
INV000627,HOM6074,Clock,37,2023-08-04 14:33:59,45.79,C0006,Spain,Home & Garden,Monica Herrera,smiller@example.net
INV000627,CLO9270,Dress,41,2024-12-29 17:41:35,46.63,C0078,Italy,Clothing,David Murphy,wmurphy@example.com
INV000627,ELE7711,Mouse,25,2024-11-27 21:04:30,24.05,C0042,Australia,Electronics,Victoria Valdez,contrerasangela@example.net
INV000627,BOO3713,Technical Manual,46,2023-01-09 03:46:43,3.46,C0057,Poland,Books,Renee Mcdaniel,michaeljones@example.net
INV000628,ELE2395,Keyboard,13,2023-05-04 01:45:03,95.56,C0083,Spain,Electronics,Alexander Collins,tsanders@example.org
INV000628,CLO9235,Shorts,2,2023-01-30 12:30:58,12.91,C0067,Portugal,Clothing,Robert Contreras,stephanie79@example.net
INV000629,CLO8278,Boots,6,2024-02-02 13:32:08,80.89,C0027,Spain,Clothing,Timothy Duncan,esanchez@example.com
INV000630,BOO3957,Journal,27,2023-12-02 00:11:29,3.38,C0003,Portugal,Books,Cristian Santos,lrobinson@example.com
INV000631,SPO5675,Yoga Mat,10,2023-08-21 06:29:43,19.08,C0013,Belgium,Sports,Kimberly Burgess,zhurst@example.com
INV000631,CLO6329,T-Shirt,12,2025-05-02 12:54:18,3.69,C0087,Portugal,Clothing,Madison Poole,ryangross@example.net
INV000632,BOO7152,Textbook,8,2025-08-03 20:41:43,6.14,C0053,Portugal,Books,Matthew Ross,michelle45@example.net
INV000633,SPO2885,Helmet,18,2025-03-30 20:44:52,7.0,C0066,Austria,Sports,Colleen Brock,pwilliams@example.org
INV000634,CLO5409,T-Shirt,36,2024-10-19 12:04:52,96.38,C0053,Portugal,Clothing,Matthew Ross,michelle45@example.net
INV000635,BOO7664,Encyclopedia,29,2023-06-22 17:20:47,9.31,C0017,Belgium,Books,Patricia Peterson,ryan70@example.net
INV000635,SPO5016,Yoga Mat,35,2024-03-23 13:12:19,95.31,C0048,Australia,Sports,Rebecca Valencia,jason31@example.com
INV000636,SPO3742,Running Shoes,1,2024-01-05 03:52:11,6.96,C0060,Portugal,Sports,Stephanie Gilbert,richard04@example.com
INV000637,HOM4485,Candle,38,2024-04-12 19:43:49,84.23,C0088,Denmark,Home & Garden,Robert Medina,umarshall@example.net
INV000638,BOO7476,Technical Manual,45,2023-07-09 06:50:08,13.17,C0009,Denmark,Books,Daniel Adams,lynchgeorge@example.net
INV000639,CLO9270,Boots,21,2023-03-16 04:13:42,88.51,C0056,Netherlands,Clothing,William Wilson,jonathanfletcher@example.org
INV000639,HOM5029,Picture Frame,43,2024-01-06 09:40:08,98.32,C0091,Switzerland,Home & Garden,Robert Peterson,angela83@example.org
INV000640,CLO8807,T-Shirt,1,2024-10-14 04:13:50,90.24,C0003,Portugal,Clothing,Cristian Santos,lrobinson@example.com
INV000640,HOM9816,Mirror,6,2024-12-11 02:25:51,78.94,C0091,Switzerland,Home & Garden,Robert Peterson,angela83@example.org
INV000641,HOM6783,Lamp,25,2023-04-08 13:37:13,82.92,C0086,Switzerland,Home & Garden,Matthew Smith,gshort@example.com
INV000641,ELE8580,Smartphone,24,2023-06-22 05:04:54,93.69,C0090,Poland,Electronics,Mary Rogers,lrosales@example.com
INV000642,BOO2474,Biography,40,2025-02-15 10:59:02,62.9,C0036,Portugal,Books,Kim Brown,yorkcasey@example.org
INV000642,ELE9074,Smart Watch,46,2025-07-16 00:02:38,70.99,C0047,Switzerland,Electronics,Sandra Aguilar,russellwilliams@example.com
INV000642,ELE9197,Smart Watch,32,2025-04-12 17:32:01,17.88,C0051,EIRE,Electronics,Sharon Cochran,erik16@example.org
INV000643,SPO2070,Yoga Mat,38,2023-01-26 12:45:15,13.7,C0078,Italy,Sports,David Murphy,wmurphy@example.com
INV000644,SPO4143,Running Shoes,44,2025-03-11 14:35:59,3.29,C0030,EIRE,Sports,Connor West,dwhite@example.org
INV000645,SPO1032,Water Bottle,28,2025-06-12 07:19:23,64.46,C0088,Denmark,Sports,Robert Medina,umarshall@example.net
INV000645,HOM2994,Picture Frame,44,2024-01-11 20:06:26,52.31,C0056,Netherlands,Home & Garden,William Wilson,jonathanfletcher@example.org
INV000646,CLO5553,T-Shirt,27,2023-08-12 00:55:57,53.71,C0093,Canada,Clothing,Alan Phillips,tholt@example.net
INV000647,ELE7943,Headphones,5,2024-03-28 11:24:24,91.78,C0074,Austria,Electronics,Sarah Ashley,vmedina@example.net
INV000648,ELE8863,Laptop,28,2024-10-28 19:11:09,81.0,C0081,Austria,Electronics,Cynthia Wells,elliottjeffery@example.net
INV000649,CLO8759,Jeans,16,2023-01-03 10:19:21,95.92,C0033,EIRE,Clothing,Carmen Smith,ybaker@example.com
INV000650,ELE8184,Mouse,49,2024-07-02 01:56:07,10.47,C0031,France,Electronics,Angela Morton,williamsyvette@example.org
INV000650,HOM2065,Candle,9,2024-01-09 16:53:05,7.14,C0005,Switzerland,Home & Garden,Gabrielle Davis,howardmaurice@example.com
INV000651,ELE1914,Smartphone,36,2025-06-05 11:53:07,6.17,C0056,Netherlands,Electronics,William Wilson,jonathanfletcher@example.org
INV000652,CLO1173,Boots,30,2024-10-09 02:45:56,39.01,C0053,Portugal,Clothing,Matthew Ross,michelle45@example.net
INV000653,ELE9474,Monitor,22,2023-10-18 23:34:07,0.0,C0044,Belgium,Electronics,Michelle Harris,william40@example.org
INV000653,SPO6822,Running Shoes,27,2023-05-13 23:55:10,48.66,C0017,Belgium,Sports,Patricia Peterson,ryan70@example.net
INV000654,ELE6106,Tablet,38,2025-03-24 04:55:07,44.15,C0006,Spain,Electronics,Monica Herrera,smiller@example.net
INV000655,CLO8692,Dress,20,2024-07-14 04:16:57,60.73,C0070,Germany,Clothing,Jeremiah Reeves,josephflores@example.net
INV000656,CLO4889,T-Shirt,33,2023-04-16 03:16:04,82.1,C0085,Spain,Clothing,Barbara Riggs,reedross@example.com
INV000657,CLO6595,Jeans,13,2025-03-28 04:55:03,67.12,C0026,Portugal,Clothing,Shannon Jones,joshuawashington@example.net
INV000658,SPO6499,Basketball,40,2025-04-25 04:50:44,30.66,C0043,Poland,Sports,Shawn Baker,newtoneric@example.com
INV000658,HOM1060,Plant Pot,41,2025-02-27 02:32:50,23.08,C0006,Spain,Home & Garden,Monica Herrera,smiller@example.net
INV000659,BOO4363,Journal,26,2025-02-27 13:32:30,19.24,C0095,France,Books,Jesse Parker,davidlee@example.org
INV000660,SPO3333,Tennis Racket,19,2025-05-10 20:16:56,44.6,C0004,Switzerland,Sports,Abigail Shaffer,jpeterson@example.org
INV000661,CLO5654,Jacket,12,2023-02-01 14:07:04,22.68,C0004,Switzerland,Clothing,Abigail Shaffer,jpeterson@example.org
INV000661,CLO1352,Jacket,12,2024-08-29 13:10:12,84.45,C0032,Austria,Clothing,Tammy Allison,richardolson@example.com
INV000662,ELE4444,Camera,20,2024-12-31 07:54:22,46.16,C0049,France,Electronics,Stacey Russell,sarayoung@example.org
INV000663,SPO2071,Helmet,8,2023-03-09 15:04:51,15.3,C0068,Switzerland,Sports,Jessica Meadows,vmerritt@example.com
INV000664,BOO8037,Magazine,-41,2024-08-23 23:58:51,25.21,C0049,France,Books,Stacey Russell,sarayoung@example.org
INV000665,BOO6368,Cookbook,16,2024-08-02 21:43:18,6.27,C0069,Italy,Books,Paul Larsen,katie87@example.net
INV000665,HOM2333,Plant Pot,31,2024-01-30 00:46:01,79.31,C0075,Portugal,Home & Garden,Stephanie Freeman,ryan06@example.com
INV000666,SPO9168,Bicycle,34,2023-01-26 05:33:15,46.96,C0083,Spain,Sports,Alexander Collins,tsanders@example.org
INV000667,HOM5396,Clock,38,2024-07-08 17:25:28,40.69,C0092,Spain,Home & Garden,Jason Peters,hannahbrewer@example.com
INV000668,CLO4840,Shorts,26,2023-04-15 22:48:10,22.64,C0029,Italy,Clothing,Victoria Garcia,zchandler@example.org
INV000669,BOO2388,Atlas,9,2024-06-19 15:10:07,75.41,C0048,Australia,Books,Rebecca Valencia,jason31@example.com
INV000670,HOM6511,Rug,28,2024-01-10 13:49:33,45.66,C0006,Spain,Home & Garden,Monica Herrera,smiller@example.net
INV000671,HOM3942,Vase,29,2023-06-11 00:52:08,24.15,C0035,Poland,Home & Garden,Lauren Daniels,brian97@example.net
INV000672,SPO2280,Golf Club,18,2025-06-22 22:55:41,92.73,C0065,Japan,Sports,Michael Snyder,dylanwatts@example.org
INV000673,BOO6394,Biography,17,2024-05-31 13:11:32,30.97,C0026,Portugal,Books,Shannon Jones,joshuawashington@example.net
INV000674,SPO9898,Yoga Mat,17,2023-07-27 05:52:12,1.84,C0091,Switzerland,Sports,Robert Peterson,angela83@example.org
INV000674,HOM1194,Curtains,31,2023-03-10 20:57:15,65.76,C0052,Austria,Home & Garden,Courtney Velasquez,ybailey@example.org
INV000674,CLO8773,Jacket,15,2024-07-01 06:39:37,52.07,C0030,EIRE,Clothing,Connor West,dwhite@example.org
INV000674,BOO6129,Technical Manual,13,2025-04-28 04:52:04,43.45,C0060,Portugal,Books,Stephanie Gilbert,richard04@example.com
INV000675,ELE3276,Camera,37,2024-06-09 21:57:23,87.5,C0072,Germany,Electronics,John Brown,xprice@example.net
INV000676,BOO4694,Magazine,27,2023-09-29 23:47:44,43.15,C0085,Spain,Books,Barbara Riggs,reedross@example.com
INV000677,BOO1380,Encyclopedia,37,2024-12-22 18:23:49,78.75,C0039,EIRE,Books,Michael Evans,sarah10@example.com
INV000677,SPO7404,Basketball,25,2025-01-13 08:56:06,21.22,C0043,Poland,Sports,Shawn Baker,newtoneric@example.com
INV000678,BOO8397,Encyclopedia,41,2023-10-11 03:48:58,89.58,C0014,Switzerland,Books,Zachary Hicks,camposmichelle@example.org
INV000679,SPO1439,Water Bottle,12,2023-07-29 11:40:07,20.7,C0005,Switzerland,Sports,Gabrielle Davis,howardmaurice@example.com
INV000680,SPO8449,Tennis Racket,-4,2023-04-09 00:33:30,37.5,C0038,Japan,Sports,Kevin Mills,james53@example.com
INV000680,CLO3115,Jeans,35,2024-12-11 23:31:53,42.42,C0051,EIRE,Clothing,Sharon Cochran,erik16@example.org
INV000680,CLO6075,Jacket,28,2023-02-27 10:51:20,81.97,C0027,Spain,Clothing,Timothy Duncan,esanchez@example.com
INV000681,SPO9232,Dumbbell,46,2024-03-31 20:19:55,0.0,C0040,Austria,Sports,Kristine Garcia,williamanderson@example.com
INV000681,CLO6388,Skirt,37,2023-11-10 03:51:25,88.04,C0078,Italy,Clothing,David Murphy,wmurphy@example.com
INV000681,HOM5873,Candle,26,2023-03-10 01:12:58,61.69,C0037,Germany,Home & Garden,Cynthia Wilson,bethwilliams@example.org
INV000682,HOM7302,Clock,43,2023-11-06 20:46:27,19.16,C0080,USA,Home & Garden,Mrs. Marie Harrington DDS,herringjames@example.org
INV000682,CLO9810,Shoes,19,2023-03-07 02:22:00,67.0,C0031,France,Clothing,Angela Morton,williamsyvette@example.org
INV000682,HOM2986,Rug,24,2024-05-05 06:15:53,8.58,C0064,Netherlands,Home & Garden,Angel Riggs,gibsonolivia@example.net
INV000683,CLO4397,Shoes,-33,2024-04-26 16:28:00,5.42,C0058,Poland,Clothing,Lisa Alvarado,cortezkevin@example.com
INV000684,HOM7542,Candle,-13,2025-03-11 14:53:34,40.27,C0060,Portugal,Home & Garden,Stephanie Gilbert,richard04@example.com
INV000684,HOM8558,Clock,5,2024-09-10 14:52:07,9.17,C0042,Australia,Home & Garden,Victoria Valdez,contrerasangela@example.net
INV000685,BOO3794,Cookbook,2,2025-04-23 13:39:06,61.09,C0061,France,Books,Richard Lawson,steven73@example.net
INV000685,ELE5476,Laptop,10,2025-01-05 09:37:21,44.63,C0022,United Kingdom,Electronics,Kim Martinez,karroyo@example.com
INV000685,CLO1782,Shorts,41,2024-01-29 12:13:18,81.34,C0069,Italy,Clothing,Paul Larsen,katie87@example.net
INV000685,BOO1858,Dictionary,39,2023-02-26 21:19:16,1.46,C0050,Switzerland,Books,Rita Keith,whitesandra@example.com
INV000685,CLO2497,Jacket,2,2023-10-24 20:51:08,42.75,C0048,Australia,Clothing,Rebecca Valencia,jason31@example.com
INV000686,ELE2582,Headphones,43,2024-03-20 10:59:14,17.62,C0086,Switzerland,Electronics,Matthew Smith,gshort@example.com
INV000687,BOO4105,Atlas,40,2024-07-08 12:57:42,21.5,C0042,Australia,Books,Victoria Valdez,contrerasangela@example.net
INV000688,ELE6298,Camera,12,2023-03-16 06:15:48,0.0,C0028,Belgium,Electronics,Brent Jordan,ujenkins@example.org
INV000689,SPO1719,Bicycle,5,2024-05-30 15:02:57,88.66,C0036,Portugal,Sports,Kim Brown,yorkcasey@example.org
INV000690,SPO3809,Basketball,17,2024-02-29 10:15:12,95.94,C0014,Switzerland,Sports,Zachary Hicks,camposmichelle@example.org
INV000691,CLO3872,Hat,41,2023-07-13 08:45:52,76.41,C0087,Portugal,Clothing,Madison Poole,ryangross@example.net
INV000692,BOO8354,Fiction Book,25,2024-07-25 16:44:57,51.59,C0009,Denmark,Books,Daniel Adams,lynchgeorge@example.net
INV000692,CLO3032,T-Shirt,20,2024-11-09 18:43:41,24.4,C0002,United Kingdom,Clothing,Angie Henderson,davisjesse@example.net
INV000693,BOO5859,Dictionary,13,2024-09-13 09:53:33,16.02,C0018,Denmark,Books,Deborah Mason,williamrodriguez@example.net
INV000693,HOM3199,Candle,18,2024-11-14 02:34:11,32.44,C0077,Belgium,Home & Garden,James Elliott,millerroy@example.com
INV000693,BOO4752,Fiction Book,47,2024-08-23 15:09:42,33.8,C0054,Japan,Books,Meghan Anthony,sheila14@example.org
INV000693,CLO7250,Jacket,34,2024-06-10 16:12:05,0.0,C0086,Switzerland,Clothing,Matthew Smith,gshort@example.com
INV000693,CLO3057,Jacket,6,2023-10-18 05:03:02,18.19,C0007,EIRE,Clothing,Shannon Ray,williamsjeremy@example.com
INV000694,ELE8652,Speaker,20,2025-02-09 19:47:49,17.25,C0065,Japan,Electronics,Michael Snyder,dylanwatts@example.org
INV000695,BOO8344,Encyclopedia,41,2025-02-11 21:00:59,20.94,C0039,EIRE,Books,Michael Evans,sarah10@example.com
INV000695,HOM3748,Mirror,31,2024-07-24 15:41:09,44.7,C0047,Switzerland,Home & Garden,Sandra Aguilar,russellwilliams@example.com
INV000695,ELE8002,Speaker,6,2025-03-17 16:00:25,76.13,C0062,Netherlands,Electronics,Steven Flynn,donnacampbell@example.net
INV000696,CLO7233,Shoes,30,2024-02-19 08:04:05,31.28,C0094,USA,Clothing,Kara Schmidt,jbarajas@example.com
INV000697,CLO4206,Shorts,-10,2023-05-09 07:58:48,91.7,C0043,Poland,Clothing,Shawn Baker,newtoneric@example.com
INV000697,HOM7812,Mirror,26,2024-10-21 10:29:40,97.08,C0048,Australia,Home & Garden,Rebecca Valencia,jason31@example.com
